filepath,class_name,display_name,label,extension,format,width,height,mode,sha256,perceptual_hash,is_valid,issue
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cd0b4621-eccd-434a-8bc1-d3a6d24a2f05___RS_LB 5250.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,663a2285054d42f6e7e0e20bf48f7dd6ac505bd0c739c900eea7f13603b81dcf,fb9584c0cce7c0ec,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,53c7e0d79e556539ab7849113f0d5cca18599c3c2a909cfb70b9cf909c495d37,be1fc1f09cc79144,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,01dd20dcb5cad712b50235237997c6d10f23fe0c7225e5ea7dcd510efae7982c,be4ad2a58d8b929c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cdad6bf9-1ca8-4feb-87b6-960dd55acf2e___RS_LB 3186.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0f76a7a3390dd7450b71cd67a1858b6d2c6b366be51485ad86a0098cf44dce44,ff41c21e95aeb0a1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cdd030ec-609e-4f61-9335-6cf89a6f35d2___RS_LB 2776.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3cd8017a9a0c2c99c377558284049554bb95b27614037739d0c58b9bf2593285,df8fe13cce609442,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ce38cb15-70c8-4203-adbb-db648eb87554___RS_LB 4107.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0580426db6e6bf0176c217cbe650e7be4ac5aacdcd071a799e556a2689b62902,ebf0c51f107e30c3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ce5ec29b-599c-4c69-ba4d-04df7ab1c46f___RS_LB 4945.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3fd90a0593b69fcc2690ca395ca77cc0450e2d3eed9f1632ba43e3e457b0e03c,ae40800b9bb6fdb6,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fddc1fea8359a6b365f6dd328b2a7ea1beab09d5d55506f6b0f1aa456c02631b,bae0c58dcb366459,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cf2e3e15-2284-474a-a36a-b102aa7d50cc___RS_LB 4760.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,aaa89ba926015258361f9d48baf59ebf0594f0b92308260674fec50684d66b1d,aa15905acfc1cd67,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cf336796-9b96-4156-adc4-6fbeaebf2a6a___RS_LB 3207.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c8018d5eddb11c8a3c2004becaced39358a539f377e7747bc4aa405539946c30,eedad1079e3c8134,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cf83a586-2f2a-423b-8e1c-f7c284a20ec1___RS_LB 2785.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d78c51b3396e3a60fe406d019dc57b9fb59c617f0854de7b7b5b8415ac57ab74,eec49093c34bcdb8,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/cf979c44-abfa-4ed3-865e-ee0c204ba9f0___RS_LB 4662.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,55225b70ecc7fb65996cb6741450c74617fc8633db877c8d0b69e6503e550816,a815d0ebcf65b066,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d01b2206-84b5-41f6-9a40-b238282940bd___RS_LB 2631.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,14fe966001758cd1e21c73851f7d5ca000eecebb28cef5129db513f57cafc154,ab49f4b4c01dcb5a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d0262161-b887-4357-b707-cde01cf5726d___RS_LB 3044.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a32f6be4759e03e045cde38e27ea15e1bbc4e4d72dd4dc98f629dab276090edf,f52e80f49cc783c3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d105e6d5-4268-4b21-8709-24b894196454___RS_LB 3282.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,202ac59dce935d6a6832779059642a8e5ce57db28e929f08bb8fc76a39a25d7f,fa9591dac746862c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ebae091487ea3d673c26fdee6633cc18ef5e4694bbc8c954f8862a8e4a0ef5a5,eebf9940c8c5a46a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d1ae329b-19bc-40c3-afb1-404ecf3c98ee___RS_LB 2613.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,abe58d21a1db974b3a5af088cf63b971570e5ff035184230b56c2970b5153331,aaca909fbbb4a524,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d20fef22-7016-4115-9930-a66b32c718c6___RS_LB 4417.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,37539fc72a06e86cdcc7135112bc170fe5458197c538602d444f5bd319399882,edc990372fcc3982,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d2d8eb78-d267-4c37-a18c-b39a0bb11d82___RS_LB 3147.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,3e877b31185d71c08e53802a9a1674afbcf0d77fe80d5adffcb57013fc1a6433,afe0d285d99f80b2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d2f57448-1770-46dc-97e3-40247d37094b___RS_LB 4455.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,919c6225d4351085473a37af745362a67a83a7413a56c2a3d02fcd8246a6461c,b07167ce9266cd38,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d2ff230f-99a5-4dc5-968c-246d772788af___RS_LB 3279.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,80eb492ec84ade0121e0632bf9673ad7da8b8afd03848ac138584d3b150c43a7,fe51c127ca1a9c3c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d30021ba-fbbd-451b-b257-1fc5c6ac54d4___RS_LB 4466.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,02009120f3ce4d90fad5883c6446c7683d806643035e87eec8e5ddd32d5ca1a4,e94992a796b19936,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d30d25f1-74ca-42d3-804d-c31b06720c46___RS_LB 2817.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ff819d2b1962a8c194f27eeb1fd10f2971045277c4ce9d235f1def79fdbda8d1,fe41a90e933dd134,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d36e9212-7594-4e4d-9062-0a98bc689729___RS_LB 5055.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,03806af9f3950a91bb4e8a480bf356039c46e93a37470367bac6eeb8affd8485,bf1fc15ac6488d68,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d378a0c5-d275-44a4-9f00-f7f180270f4d___RS_LB 2781.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,2a0066c003699d4a9dfebb3f638f5d6065e560b9052f77e0579854dfeeba93d9,ef52b06dc3468d16,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,60c27aa59e3b20f5f21d79dfdc3adcb2fcff7465a7054f48c906f88b7ea9d961,ab1785c2d86d916d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d385010f-53c1-4e7d-9fd3-50f0c98dc245___RS_LB 3865.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fce34fbe7639f1f957fb5af214b7b99e6f126d95a006285ed29ecbed036f4a17,af00d034ca7fe599,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d38d9e28-89a0-4650-8a2d-dc5e6744b3b9___RS_LB 5204.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ba28a829e6b55a9720b1c387a455c99b2a517046cd191a840efc4c827b6bd671,ac69da20c19f66dc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d3aa996a-f1d8-41bb-99bc-8f33ca2ea9ce___RS_LB 4404.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,63be4721b796b3ed3907d6323ec523226fb18e83526d5fd85ea1eac1a5a37c39,da48a1979ebc9193,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d3cbf715-a2a3-4024-ac5d-c6ae21a77720___RS_LB 2735.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,20f9efb0217a6cb89c88bd8ab561c44cccf3d5565ea7f28f51f81ad5ca67984f,f8b8959e86c9c865,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d3e6cc68-6d84-406f-9e02-b81f8051ecb3___RS_LB 3992.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ed9f109e88df5558d4bdf200549bbc9d0cb8aca1bfc19ec87ec21cc93f11bb30,bf40f025c033c79f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d42061d8-9da0-4190-8dd0-d3629f0cfa53___RS_LB 3954.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6fa678cc649ad0514db0b4c50aae5b146918b8d4522e18525b714c7a1bcc8aca,fa4aa1a997959c92,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d438f9b3-2952-425e-8c5f-a92a21b35f5f___RS_LB 4470.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,c810123aa44f2bb7a43ad236df3ee39cb6f0565812d0afc25a42d17699e0cf14,8ae0b41ecf67c463,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d43fa915-e947-4316-b0f5-0f925c5d9625___RS_LB 3969.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,00a66ec071c874a29abd2d5e886fe272d7906f32c32d1af9c8ecc6af9c349cdd,bf29d2e4c50bc61a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d4463dcb-ae91-4329-8c6d-6da1eecbaaac___RS_LB 2788.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,b1ac53dbcf39b3c25bca1fa3662e84298223b4114de2d3bc676c55b6b46a4e73,ae33905ac1cdc56d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d4486c3c-6d93-4d08-a3f5-7f4ae1f7ef3b___RS_LB 2829.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,9f6a7e723cfcffccdc85aaf8e7eb2a73199c70585e8879864e77bcd4ad88ab0f,a07aff808b869f92,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d4d37fcb-95c0-4e20-809c-6b92e6a565f3___RS_LB 5110.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d32e17b0d757e2df462960e0f33d661a212f6800c705184f0424de0893c23785,ad9392cb934dc92c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d50d5ba8-c809-431c-8cc1-e297bc2706f7___RS_LB 4467.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,9e73e2c42d49f436f0eae583e0cbf77e48f5496f106640e3a8201d68b8afd008,e8cb9532644f9a99,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d5a52702-2160-4f20-a1d8-49db59f83f9a___RS_LB 3213.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a256751f05bd7f42156131a7effee3800238f965fa757bf42ffe6bdcb5a37f02,ef60c60f98f11732,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d5bf2575-1e57-4792-81a1-5770e701be1b___RS_LB 3209.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,75d7b33662252bc19b2864d1d7b33f4ed01543475315faf17667c28bd659140b,fc3a837590c6d2c9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d5f14365-91a1-41e4-95a5-9ae88c3ff4d6___RS_LB 5163.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0e9ac7e6b64ddd43dd8ee902559f4189812ee6ea4550efdd2ca8c9ce35f3ee49,eecac0cf939c3892,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d648ee66-d38a-4df0-8696-c6fe5490a15b___RS_LB 4144.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a538aa7e29006178c8d6ade274ad0a1735cd97dff5a8e20ea741c6c45ac856f0,f8248573d63358b9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d66ee513-26cc-4676-8aeb-9902e0969d2b___RS_LB 3999.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,9e4c3ec67ee18da61a4afaa044903d6e56326cd56400eab50baf264e13bdafe1,ad14d05bcf61cc65,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d6a4ae30-77a6-458c-99e4-c817e7234aa3___RS_LB 4706.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,09dc64b9fd5f2d56914a0309e1ad945a644d4ff5a88cb7430c4c3b916d692779,bac2c49d9d19d227,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d6fd274a-f184-482f-8043-b2fff10644ee___RS_LB 3962.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d6265c3241c7eaff59c33da1051f4ebee0235a19f296fc864fa4507dee56c3ca,eab5959ac9c1ccc4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d71490c0-7315-4301-b9cd-19de9357a2f7___RS_LB 3203.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a1b57c9d3ae4d13d8a728245c8f3f8aae409a158d1497481777b9f3ff59be003,efc09566ca1fc918,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d752ca70-320b-4d33-970f-8f3eead9141e___RS_LB 3166.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,55f7588a02785b7942f531e388ecf59ce63e65eabd7d86d9fec1a6e58a08339d,fa2d8116935b8d4d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d78c58b2-c9d1-43f2-8b18-4455855c0f1f___RS_LB 3288.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,265eae85b59538f7a71d000a9e2df6408bf57a9723424eedaf23d0f07b9bc421,eab4e5a49746cc98,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d7e7afff-cb91-4209-bf42-ce579f273cce___RS_LB 4468.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,de4c583f950a44b7c4ac048897b7530268ce077bdbb662f491242ae88c0a2d38,faa1c7de8e488d18,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d7ef98cc-2d20-42ef-983a-5e45805a8ee6___RS_LB 3841.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,dade7eb23a584336cd0767ec1bdbb39b0dd862ad13d438d43fc3a0257ed992d6,ee9dc1d2cb698464,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d7fdf2fa-8a55-4ff5-86a2-ca73c5883e93___RS_LB 4665.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6d8a3aaa0604ee74630ae6322bbd49a0cd831de9d65262aa7dfe7e58625b3951,aaca929d99b69526,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d80e59e3-a88d-4c32-8dd1-a23a6fed45ae___RS_LB 2846.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d730a90959d8217b4ba3ab8e2b4a37b74e1a760bf8f16b5f633e438f843809d6,ead2a5cb969c9194,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,7da6fd3c7988d048f576dce264022f1e02feebedfe292aff19e7c98bef38708d,aa6ac6959f999191,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d879aaf6-d557-4607-b7a0-ecbb3761f152___RS_LB 4723.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,fb95f4ee0181faabf7834424f03e3965d4e401a6da748a76ec09fcf455b88b1e,f63b91c5c273c944,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,5e4ae05d27b3fb618d27df108e0e625da303698ba0c09642aba35ab3ca2d3a65,fde1808e9e38b037,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,329d171681cce6ae3f718af6854caac489389bf6c217daaac33da3382c6f9421,af49d327cc3cd130,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d94eae91-7d2e-4394-b892-8c8c7fa9cf11___RS_LB 4864.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,58544dda0d1af609faa5011ea18cd7c01e15cfc377cf13a93a7628cb6d4a6856,febf81d08ac98964,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d9817cc3-ef03-41e5-8892-1fddd27b7bcc___RS_LB 4878.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,32dc78eea093036a2fc2d78876dd413071bc05d3e07f896e1f46effa3aa5e78e,aec1b18f9278ca36,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d98195f0-bdf8-4e0d-9fd5-af86cfed2a6c___RS_LB 4790.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,0d2b4883d315b1ffaaa62df93bb46e756ff946b6d089f687c17c99b6804e8617,8a00f5ffd068dbb0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d992e6d3-25c9-4bbb-a806-8bc1455e5c40___RS_LB 4968.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,30cec7022168bc8d9f159b3ff68cda20209befe1a57bebf27a278b8db9b82b73,ff60e017c33e8670,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d994fd7e-a338-42c5-ac37-ede01c18999e___RS_LB 5134.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,8de3462b167f2f71ec5dae090ca3b339997fc05fe57c5cfb4f9a9adae8c3923b,eb41a50f9e2ce23c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/d99f0d05-6ee3-440c-9dc6-48f7ba2bfc24___RS_LB 2654.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6e173fd8b0725414e4fb52e89954b92b9deb1ab2f08d103ca97bd1a999029808,a369c5b59694cb92,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,bfd8e244bde49287eaad369325f1354a20b5c90acee38806471e8b34d7b4f59a,ba91c54e8f68dc62,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,26e05705bcbe78683f7eaffd80ed5a4fc7806c421cfcc1e5206ee4752b16c317,ffb7d0788cc1c046,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dac53cd2-477e-4f7b-a59d-bb9018eec686___RS_LB 2879.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,7d72de5df4f9b723f09e125133a99b644dc154aba06a7f40e26e243dfddb332f,fe34a0d0874acecd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dae7db93-d197-4616-a16b-5dcc59058bc2___RS_LB 3178.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ad340b7aa541f96d1a8db9b4309cb9d1d32df6ead6f85efcc2ee67a74146a801,ab4ad225c91fcc9a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/db973ce3-7198-4ae8-910a-bb1a3046e353___RS_LB 5152.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,a29a4f70ff1e5534e07a3d77b3db5f75f86314e27d12c3dc5df83829020d57d1,aee4a4c69a8ed89a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dbad8fb5-90a0-4bcc-902e-7b7b632d0233___RS_LB 4036.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,61658be58269761224b608dc3b46e6147ec92b20c59aad833b62b840c658b4e6,bb44b106c33acf39,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dbbd22b5-a565-470a-9e72-2c7d7c26dbe5___RS_LB 4932.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,9f534cfab2705376b20a95b25c319dc28160cc5ad6e54ab579b82b11df3006c0,ba1fc350cc66b466,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dc0ad08c-a096-4ad2-9a69-597c10e12f71___RS_LB 4869.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,108424e9655327f1897c22aedc79d53b43829dc3546c1f8e635c2f7f3b19d313,f967c60cd43c8674,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,6524cdf5969a57f4944576d9f4a3f98c926dc2ab0107e888668dcb8ed6ac263a,f720a25787ce9c89,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dce12e0f-6f9d-4c29-ad7a-5e8216b690e0___RS_LB 4721.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,d2ddbac6a880ee00753988029dd317274830d839ff5375a0bb48b549c3b757c6,a090dbcf946cdf60,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dcf61d08-eda8-41c1-9293-43895d68b426___RS_LB 4372.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,53d5e395b915e139d9743ca7661d6913606fae0fadc26dcc698bd0b58e50f9aa,e89f874a99c89665,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dcfa79c3-b0d0-4dd0-9796-5d529948b88e___RS_LB 5437.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,82184ac8f7fa338bcb0d40d5e8cfe5a3acb69d56fae71b62c763162d9cf0dd21,eb839475825a9acb,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dd08ad51-110b-4de0-bfbb-862e53a6165c___RS_LB 4542.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,af0202ba667b5145e5f3768cf3af1c6cb060547eab32bcc2068a0e36062f8fff,b3eccc07d61ec09a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dd36e5d1-434f-41ce-8f7b-6528e9adc77d___RS_LB 4060.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,4ae8b9e70b97212a98f5866905c84b3d2f48349b0eb8ec14b38818f0910c6d87,fa1dc11a87699e61,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dd55ba8d-a425-4b06-9996-bbf315d71e6e___RS_LB 2737.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ce721a98cf4cb3aef1ab1ab1c54d82f3dafdecb6038d3ba386d79cf0d3a13b62,ea4b951af027e634,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Late_blight/dd730e05-5196-46f4-9e7b-0c01a9fdaa1b___RS_LB 3321.JPG,Potato___Late_blight,Late Blight,1,.jpg,JPEG,256,256,RGB,ffdd430f5804749524132f0c80becfbf09159f6e16f17552ec364a9ac51b87d5,eae9e48797989838,True,
